id,title,release_date,label,genre
c3b8b43e-1a02-4bb8-8ae9-7bbeaee81646,Hers fly patience,1997-09-18,Oops,Celtic
8b2eff6c-3b9d-442f-93c2-b83f60ff5586,Weekly woman those,1991-01-26,Anyone,Gothic
9a4fde4f-4075-4e93-b297-387ddbcc4930,Without me where,2012-09-09,Less,New Age
ee247be1-1586-4678-85cf-15b7cdb544c2,Abundant later some,1955-04-22,Happiness,Progressive
130bf9c8-f20b-4cc9-a3c4-ed1ce15ea167,Double myself class,2012-06-04,You,Progressive
6660fb33-5747-41ee-9e91-2ea41e977a6e,Had others whatever,2008-12-04,Enough,Celtic
95fb10c8-7aac-4e66-b8a5-4227b90c7003,Politely nearby your,2021-05-25,Stupidity,Progressive
0451289f-8a72-4802-8771-eb367f61bdb2,Once gloves who,2003-03-12,Dress,Country
41dd84b1-58d9-4e3f-9460-f2d1b9830bc2,Did yet might,1971-06-02,Sprint,Progressive
3d87e587-e03c-4898-b4a9-f042a32df092,Mustering to upon,2011-09-20,Say,Progressive
94bd631e-a676-48e8-b8bd-52dca29031af,Those must cloud,1983-02-25,Backwards,Psychedelic Rock
9ccf9521-6ba2-4c26-b6a9-b33bb939f94e,What mirror most,2018-10-31,Bow,Celtic
27a7afd0-ef6e-4b22-863a-0b8beaef4be1,Calmly advantage summation,1975-03-30,Army,Country
b3856bed-4801-4097-ae64-1cd65c855804,Numerous always dog,1998-08-29,Point,Crossover
6bf75a37-5f1e-4d1b-b473-6bddb1e1b251,Lingering that painter,1983-07-14,Firstly,Latin
10c14f84-ed7d-4fe9-bf4c-e4a81168d5ac,Lastly fierce those,2022-08-15,Fleet,Chamber
65ded09b-8b94-4318-a14c-a92f34870573,Other downstairs yours,2008-01-14,Us,Traditional
e9248ff8-6582-4bd1-8cba-f3539265ffe7,Yesterday him my,1940-09-12,Comfort,Latin
870cada7-373a-4c8f-bcb1-67a2910232d4,Regularly this motor,1939-06-30,Inside,Psychedelic Rock
35139142-737b-4ab6-bab3-99e46d6692a5,Him for lead,2014-04-07,Whose,World
99c653c8-c47e-4f8e-918c-8b5abe86c319,Cup outfit today,2010-08-19,Somebody,Hip-hop
b7c91d29-7764-44a9-a0ce-ba41f14b87bc,Hourly not all,2000-10-29,To,New Age
2fd61307-a538-4b21-9868-32f7a7007025,Wake can where,2017-06-02,Hers,Reggae
fa9f9dae-96d9-40a2-a317-7038e4b42575,Ski company them,1993-05-06,Any,New Age
b0daa482-7a6c-42a5-a11a-c4936a1aaa80,Theirs so most,2018-07-21,Now,Country
3515e37c-f92d-442d-bae0-359a05ddf4be,Simply where while,2018-04-11,Carry,Soul
2a489946-63fc-4ff6-b53d-590ed6e80f16,Me positively well,2023-05-13,Everything,Soul
93290c0f-3ef0-40f6-a402-b013d14b8252,Anyone fly that,2017-04-29,Out,Soul
1e34d5b8-beef-48b7-85f9-d1d4966af3df,Onto Sudanese besides,2024-05-21,Its,Alternative Hip-hop
eb31cdc9-1d1a-47d9-b04d-d965467c94bb,Life gee scenic,2017-11-09,Nightly,Techno
a3fb4c0d-a8fb-44f2-8bc6-9bcda45c21b5,As so company,2017-09-27,Yoga,Hip-hop
18d0d32b-4db0-4b1b-a458-4eb108fa6382,Will generally disgusting,2021-02-11,Revolt,Latin
295b78f8-0b6e-46b0-aebe-56776a6764f1,Nobody which that,2004-12-01,Quite,Latin
f62b0572-50ab-4046-818b-0ab18f4873d5,Who would ugly,2012-05-24,Anyone,Blues
4c693c95-7d00-433f-a590-b69fd93c40f9,Tonight did how,2024-01-05,Secondly,Alternative Hip-hop
e5e4e4fb-da82-4b06-8d77-0dec49b0ede1,Softly that so,1995-02-14,Without,Latin
785bb467-1192-4507-8f13-86911be28de2,Where of their,2015-07-15,Elsewhere,Techno
32c7d7e4-e89c-4d93-a938-82795b36be6f,Of since Christian,2013-03-04,Instance,Latin
4492dc12-4139-4386-b2bf-2f9c354af97d,Can daily what,1957-02-20,An,World
d83ac5ca-91b7-4b6f-a4d3-441897ba1924,Delay others is,2024-09-30,Her,World
5259568b-9553-4ada-bb52-7c694abd8d64,Recently gee that,1969-03-25,Housework,Dance
dc488cdc-5e0b-4efa-96dd-68f966456fef,Left innocence infrequently,2024-01-03,Unless,Alternative Hip-hop
5faccfca-ef88-4fdf-b26d-ffc39f58d8f2,Just for that,1976-02-17,Accordingly,Dance
5c56425b-4610-4890-8d08-a9635bc9d5c8,Monthly vomit which,2024-08-09,Ahead,Alternative Hip-hop
98c87a35-f5da-4852-866e-c31dbe5685d2,Occasion when Cambodian,1979-04-09,Wreck,Dance
2c342c6b-8f7b-4b2d-b5ea-369e2f85fbe0,It then year,2008-02-11,Ride,Folk
7b9b7f8b-2bf3-4f97-b347-1f182629f9d9,Rudely luck soon,2005-09-21,Today,Crossover
0d9ab575-2634-4e0a-92f4-674c6c5376b9,Sing must him,1996-10-18,From,Techno
f74664cf-2921-4cca-9353-94cd159c6abf,Graceful me his,2023-12-13,Group,Crossover
52da1ede-7a29-4e98-ba6e-c187fed87bbc,Yourself bunch ever,2019-04-28,Have,Reggae
21e8b761-3fce-438e-9719-d1afef1fa5fb,Hand wait what,1998-02-22,When,Lounge
0ac486a3-d3f3-4164-8c63-6e11efd4a39a,Tomorrow e.g. last,1992-06-12,Caesarian,Crossover
6f81538c-aa96-46b5-b0eb-086d07a1e826,Bundle tomorrow Polynesian,2023-08-09,Yourself,Reggae
9cc2e601-e9ce-4107-8ad9-b63fda8cd459,Though wow plan,2019-01-09,She,Techno
040616b8-657f-447f-8c06-b4e14974f428,None what their,2020-10-02,As,Reggae
2654d558-d30c-463b-8407-8fe434621c61,Prepare team her,2017-12-24,Eat,Techno
e1614083-05d2-4e93-8a63-e4985c006813,Fortunately these pair,2022-10-29,On,New Age
465b70c8-df7b-4beb-92ce-06d5bb9e93f6,Up but then,1981-11-08,Whose,Folk
a09b1cc2-c2d1-4689-b70a-2645fe83c196,Theirs by those,2022-05-19,Whose,Lounge
a78ffea7-d8e0-4567-b72b-165bf529008a,Such beyond will,2020-01-24,Other,Soul
becb1cee-54d4-47a1-81ae-51f3be51a15d,All recently decidedly,1969-01-07,Anybody,Dance
bb23591a-ed15-4905-91ec-18646632a573,Hourly be everything,2007-07-10,Voice,Acoustic
2dc8b245-277a-4a8d-9298-72b15e8b68c5,Example belong without,2022-08-08,Remind,New Age
423583a7-9384-4971-bb80-4f32039942a5,Did since to,2019-08-13,Bahrainean,Techno
c3b0ed02-0ec2-4c6b-bc08-63880d9c4100,Normally ourselves watch,1987-10-20,Nightly,Psychedelic Rock
4696cbd7-b3b5-4d5e-b817-26297794a20a,Ride Somali out,2017-10-12,Frequently,New Age
5ba31f2a-9660-4a3c-9fbc-3fa8197645ea,Actor tonight in,1981-03-09,Wow,Rock
dabecc30-77f9-4093-857c-59d68b2c8545,How yours as,2014-10-06,Monthly,Acoustic
be31297d-2ef9-4648-9a28-806affef4a35,Tomorrow him patience,1973-05-23,Effect,Rock
b32ce0aa-07a9-4da9-a239-f4bf9ff9989f,Under ours flock,2017-12-03,Week,Celtic
7ab56f45-a5ed-4234-adea-92961483c633,Ours lastly angrily,2000-02-25,But,Acoustic
523bef6b-c8ea-4e7b-a6bd-f6268d880732,Your week abundant,2018-06-12,Polish,Techno
b163e3be-c6b2-49aa-bb20-6c9b977067b4,Grow on ourselves,2004-04-21,Wisp,Acoustic
12b299bb-c9e9-4d19-b7a1-dcb72211b0f6,Slavery when hers,2019-02-05,Just,Lounge
855a249c-3556-4ec5-94da-d47959e9332b,Cash there Orwellian,1960-03-08,Week,Ambient
a6e2f6da-1763-4ee6-9ceb-5df6b4b369aa,Yearly tomorrow for,2008-12-25,You,Ambient
eb608e24-588f-472f-a32d-eb7ac01e6b0a,Here since regularly,2004-01-16,Pencil,Folk
366cd959-32b6-46f7-9ec5-70edf56e4bc1,So crawl party,2004-11-13,Beninese,Pop
9eef9ea8-5cdf-495b-8a67-da0542d418fa,These team around,1995-02-12,Towards,Techno
195a7082-ce3a-45be-9baf-6122a28e5b1a,Away for her,1990-11-13,Into,Rock
982a12ab-4d97-4dcc-ba61-acc59480915e,Gracefully mine anywhere,2005-08-25,Money,Soul
30dc5143-1a98-4b49-8297-9c9cae87a333,All that class,2022-01-26,Judge,Lounge
5ea2c069-689b-419d-bf55-5f9bdb9b692a,Its justly were,1973-02-20,No,Traditional
c6cc0a38-8f2f-44ea-8a9b-391249a2d78d,They first this,1975-06-13,Government,Psychedelic Rock
6d8b6c10-9446-4afe-a112-2a0f0451c1ae,Owing occasionally since,2023-04-16,From,Traditional
29125ccf-04d2-4700-b096-5c4d189b3c43,Several then might,2024-09-28,Somebody,Lounge
78561575-8073-42e0-a8d1-51443ae2b41a,Battery everything onto,1943-01-03,Read,Soul
d560836c-0647-498b-8b46-37cbbbd3c2ca,Barely fortnightly peace,1953-11-17,Bravery,Soul
e49958f7-f22f-42d1-ad12-5d045236632d,Over which before,2003-11-27,Yours,Disco
fa8ac217-9950-416f-8f6f-970c9822298a,Nobody theirs company,1957-10-24,Myself,Rap
2a77670a-703c-40ab-8a20-262464fd474f,Daily government in,2014-10-29,Is,Soul
e3fbd247-d00b-449e-9e17-e5a37c5dd59b,It to wicked,2003-05-08,Whoever,Soul
6d553e3b-a523-4ba0-9f4d-ff6df95fbfdf,Is their of,1999-04-17,Usage,Disco
765ac7d0-9ab7-4b85-a843-fcaf08d9d374,All that that,2023-07-25,Yourselves,Pop
be8cd6c3-01e6-4078-a62b-b001f8be45fd,Few out nobody,2004-10-22,Any,Pop
af689014-6ee7-4f11-9bc0-27c9984a94af,Eagerly congregation us,1971-07-10,Therefore,Ambient
4294b150-21b6-4c42-9d10-d3cbc5a9e729,All throughout it,2019-11-07,Air,Soul
24265927-c82c-46bc-884d-480a00871c91,Most instance eat,2020-08-18,E.g.,Soul
f51111d2-8166-4399-973e-0fa882e3c9c6,Buckles from Jungian,1987-03-29,Yet,Traditional
dc11eb35-ee1e-43b7-9e0d-145a4ea8259b,Arrive hmm imitate,2017-06-30,Did,Ska
9a7ff6ae-adfc-4e41-a007-3b7f94a8a2d6,Nightly from smoke,2015-04-05,Regularly,Hip-hop
177bb4c0-2533-4536-a5df-ad30f8acfa33,Herself full I,2008-10-11,Their,Ska
79a8db98-9579-45cd-96e6-d9932cc52383,Yourselves the weekly,2016-03-04,Body,Alternative Hip-hop
9db309e1-a7b4-4c25-be18-78ee4ea54d67,Let heels read,2012-02-16,Bed,Rap
d0f8c523-60e1-4618-a51e-f485118bcd07,Loneliness wisely but,1979-01-20,To,Ambient
c1cbd4e4-22a3-4be4-91fc-f7879a1881aa,Generally an wow,1993-01-04,Entertain,Jazz
a5b44c5f-5569-41a1-b424-5d4e15e1b3bd,Later fortnightly also,1972-12-06,Through,Ambient
04de94a4-fc12-4d18-8bfd-c13d652e6e53,Leap whenever Icelandic,2006-02-24,Annually,Rap
99c00305-5048-4a13-adbd-c04736df77cf,Another utterly leggings,2020-01-04,Stack,Ska
84867a91-4b7b-4210-97cd-5696fde86f86,Theirs one tomorrow,1992-11-02,That,Rap
fa700a57-eb11-4da9-ba75-6e02b12e300e,Tomorrow Tibetan there,1976-07-23,Where,Dubstep
c30a7a63-f623-4581-be57-c5f1d19f949d,Tense yourself justly,2003-05-06,Sore,Rap
894ab838-a722-4608-92ac-f5d39703d4c7,Some frighten first,2007-12-17,Posse,Alternative Hip-hop
e0508416-3ada-4e6f-ba32-aa1078a5dc90,My london grammar,2007-11-30,Nothing,Alternative Hip-hop
58461fea-c9cf-4ea0-9cd5-bd8f859ecbe3,Bottle then which,1959-05-21,Respects,Rap
255815a2-e23a-49c0-91fc-48facb2e1ce9,Eek are whomever,1984-09-20,Irritably,Rap
9852956c-444b-46a1-a732-98a20af56048,Today that those,2021-12-11,Few,Rock
58d003f0-4eb6-4cba-b2a5-8510c84a8ce0,I quarterly these,1977-01-18,Whose,Alternative Hip-hop
ced62254-6b95-4ab0-bd5e-187ed6e0f9f9,Ours in then,2022-11-16,Aha,Hardcore
760335f7-392d-4917-8a8d-06a4b07e5de3,Tame I bundle,2019-06-14,Why,Hip-hop
bc4e5a41-9a2e-4822-ae66-96780449ba6d,Belong bouquet frequently,2011-04-12,Too,Rock
62b0a72c-8d7c-40fb-b2e9-a8b30f093edb,Execute bravery of,2023-06-23,Then,Hardcore
2adae0f2-3628-46a4-aa49-e095308ce8f4,On not hospitality,2018-04-02,On,Hip-hop
e71e90c8-8aff-44b5-8ab0-190ce11470da,As brilliance what,2006-08-19,Anybody,World
ef953a00-60b4-4711-8b40-d30ede2abaa3,He weekly tail,2009-11-11,Ours,Rock
5de41f68-c3c0-4199-8397-f358563ca076,Pacific hospital bale,1994-06-18,Hand,Pop
5834bfe0-aa2a-4612-95e1-820cfe8e7d10,Adorable left unlock,1980-02-22,Let,Lounge
97a7fda6-7d8b-46ba-855e-c604e482399d,Before over Brazilian,1982-11-01,Lastly,Rock
6505ccab-a433-4449-b102-b8e288e24169,Next there Newtonian,2007-10-17,While,Pop
e35a7539-10af-41e9-9d14-9bb14fa28854,Summation thing though,2015-09-26,Whereas,Ambient
df656ad2-7dbb-4c83-9003-c88639ad193c,Mob i.e. yikes,2000-02-04,Smell,Pop
797171fc-5ccc-4a96-b9d1-6b0104e8450c,Dance here whereas,2014-05-03,Buy,Ambient
3b751f87-9cb1-4332-bfd4-ffa97dd733db,Varied unless brilliance,1995-05-01,Few,Pop
d2cf3748-0e09-41d0-9bbc-57f4c3e72254,Work smell previously,2023-11-30,Tomorrow,Ambient
bc19a878-3240-4642-b4fc-14a5e4b48491,Anyway upon to,1958-11-29,Candy,Lounge
36d62d45-f1a6-4116-98f6-25a146819f24,These next sew,2019-01-11,Which,R&B
d5e209d2-9bbe-4a6c-9340-519bb462e8eb,Whom health anyone,2023-12-16,Can,R&B
304de123-1620-450a-8023-1d5f10a1de3f,Much think him,1974-03-22,Where,Lounge
4dea05f0-71aa-41c1-b92f-d5135feb5c4f,To fully tomorrow,2023-08-28,Mustering,Ambient
ad67ee1e-bb2c-4f9e-935f-a9198e292a50,Seldom one annually,1978-04-06,Problem,Lounge
c632e521-053e-4f96-872c-e9140f5a86c6,Day itself hers,2010-07-12,Who,New Age
69dda76a-9c45-4e62-8352-cfae950f46ee,Summation Jungian these,2002-04-25,For,New Age
9032951d-1f89-4d55-8984-12bb8235f903,Her today about,2003-03-17,Line,World
62e1c883-91db-412c-9410-d593b147e742,That rubbish Alpine,2006-12-09,Green,World
